text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @FernandoBlancoS: Last day at #AEETMED ������ Evolutionary and ecological mechanism symposia just started @_AEET_ @_pmmv_ @argcPALEO https://…,FALSE,0.0,NA,2017-02-03T08:27:56Z,FALSE,NA,827433425929961472,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",argcPALEO,4.0,TRUE,FALSE,NA,NA
RT @DRobcito: .@SalGoTeam leader @DRobcito about to discuss #ecoinformatics and #demography #AEETMED @compadreDB @comadreDB @MPIDRnews @Dem…,FALSE,0.0,NA,2017-02-03T08:27:36Z,FALSE,NA,827433340978491393,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",argcPALEO,7.0,TRUE,FALSE,NA,NA
".@jgpausas interaction as seed predator vs plants, predation-prey &amp; parasitism are often enhanced in one or other direction by fire #AEETMED",FALSE,4.0,NA,2017-02-03T08:26:24Z,FALSE,NA,827433039106031616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gilromera,5.0,FALSE,FALSE,NA,NA
Plenary talk by JD Thompson. Historical singularity is the key to understand the evolution of the Mediterranean bio… https://t.co/yJ5LzO8CsO,FALSE,5.0,NA,2017-02-03T08:25:41Z,TRUE,NA,827432861246562305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tristerix,4.0,FALSE,FALSE,NA,NA
Don't miss our symposium today on 'Ecoinformatics: data science brings  new avenues for ecology'. Room B (Math Scho… https://t.co/foIjF0m3sg,FALSE,8.0,NA,2017-02-03T08:25:11Z,TRUE,NA,827432735140671489,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ecoinf_aeet,4.0,FALSE,FALSE,NA,NA
RT @FernandoBlancoS: Last day at #AEETMED ������ Evolutionary and ecological mechanism symposia just started @_AEET_ @_pmmv_ @argcPALEO https://…,FALSE,0.0,NA,2017-02-03T08:22:27Z,FALSE,NA,827432048092704769,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",hdezfdez,4.0,TRUE,FALSE,NA,NA
RT @DRobcito: .@SalGoTeam leader @DRobcito about to discuss #ecoinformatics and #demography #AEETMED @compadreDB @comadreDB @MPIDRnews @Dem…,FALSE,0.0,NA,2017-02-03T08:21:56Z,FALSE,NA,827431916680908800,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ecoinf_aeet,7.0,TRUE,FALSE,NA,NA
RT @DRobcito: .@SalGoTeam leader @DRobcito about to discuss #ecoinformatics and #demography #AEETMED @compadreDB @comadreDB @MPIDRnews @Dem…,FALSE,0.0,NA,2017-02-03T08:21:56Z,FALSE,NA,827431916550967296,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",_AEET_,7.0,TRUE,FALSE,NA,NA
.@SalGoTeam leader @DRobcito about to discuss #ecoinformatics and #demography #AEETMED @compadreDB @comadreDB… https://t.co/GEfw9Fz0kN,FALSE,6.0,NA,2017-02-03T08:20:21Z,TRUE,NA,827431518146535424,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DRobcito,7.0,FALSE,FALSE,NA,NA
"RT @ftmaestre: #AEETMED In my keynote talk today I will give an overview of the research we do at the @Maestrelab 11.30 am, Room C, Fac Bio…",FALSE,0.0,NA,2017-02-03T08:19:15Z,FALSE,NA,827431240194199552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",humia20,3.0,TRUE,FALSE,NA,NA
"We listen now to @jgpausas on how animals mediate plant fitness under fire, modifying post-fire responses #AEETMED https://t.co/oM44MaEndx",FALSE,6.0,NA,2017-02-03T08:18:59Z,FALSE,NA,827431174029058049,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gilromera,3.0,FALSE,FALSE,NA,NA
Very interesting concept: The benefit of #disruption by @jgpausas talking about #fire at #AEETMED #MEDECOS https://t.co/qRSzyFesLn,FALSE,10.0,NA,2017-02-03T08:16:34Z,FALSE,NA,827430566484127744,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",rochoahueso,5.0,FALSE,FALSE,NA,NA
Our keynote will be @DRobcito with 'I have an e-dream: low hanging fruits and future directions in comparative demography' #AEETMED,FALSE,6.0,ecoinf_aeet,2017-02-03T08:14:58Z,FALSE,827429534899249152,827430161998049280,4849181554,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ecoinf_aeet,5.0,FALSE,FALSE,NA,NA
"Don't miss our symposium today on 'Ecoinformatics: data science brings new avenues for ecology'. Room B (Math School), 11:30-13:00 #AEETMED",FALSE,3.0,NA,2017-02-03T08:12:28Z,FALSE,NA,827429534899249152,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ecoinf_aeet,5.0,FALSE,FALSE,NA,NA
"#AEETMED #MEDECOS Conservation in the Mediterranean, we are all responsible, with J. Thompson https://t.co/VpmFsCREjf",FALSE,3.0,NA,2017-02-03T08:11:41Z,FALSE,NA,827429334986137600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RorroDew,0.0,FALSE,FALSE,NA,NA
#AEETMED @jgpausas Juli Pausas talking about the effect of fire on mutualistic interactions https://t.co/PrLu3E677Y,FALSE,11.0,NA,2017-02-03T08:07:36Z,FALSE,NA,827428307473932288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnaTraveset,2.0,FALSE,FALSE,NA,NA
Let's go to last day of #AEETMED congress. Come on ������ @_AEET_ @ebdonana,FALSE,3.0,NA,2017-02-03T08:04:00Z,FALSE,NA,827427401902743552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OficialdeguiF,0.0,FALSE,FALSE,NA,NA
RT @FernandoBlancoS: Last day at #AEETMED ������ Evolutionary and ecological mechanism symposia just started @_AEET_ @_pmmv_ @argcPALEO https://…,FALSE,0.0,NA,2017-02-03T08:03:48Z,FALSE,NA,827427353198465025,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",_pmmv_,4.0,TRUE,FALSE,NA,NA
Last day at #AEETMED ������ Evolutionary and ecological mechanism symposia just started @_AEET_ @_pmmv_ @argcPALEO https://t.co/tBg4V6j63V,FALSE,2.0,NA,2017-02-03T08:02:24Z,FALSE,NA,827427000243593217,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FernandoBlancoS,4.0,FALSE,FALSE,NA,NA
RT @AMacedaVeiga: Just one day left of #AEETMED. Today again with great talks: e.g. seed dispersal via waterbirds by @drAndyGreen @ebdonana…,FALSE,0.0,NA,2017-02-03T07:49:13Z,FALSE,NA,827423683891359744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdamLovasKiss,1.0,TRUE,FALSE,NA,NA
RT @ecolandlab: #AEETMED #MEDECOS Fantastic symposium on resilience in Sevilla!!! Thanks to all! https://t.co/F4OQJ48UFh,FALSE,0.0,NA,2017-02-03T07:41:01Z,FALSE,NA,827421619807191040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gilromera,4.0,TRUE,FALSE,NA,NA
"RT @DANIELMOYA_AB: Fire severity, pine  recruitment and ecosystem recovery: poster and oral presentation in #AEETMED https://t.co/BsSKZRB4zy",FALSE,0.0,NA,2017-02-03T07:35:50Z,FALSE,NA,827420314619478017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EtsiamAb,5.0,TRUE,FALSE,NA,NA
RT @AMacedaVeiga: Many PhD students @PhD_EBD from @ebdonana are also presenting their research at #AEETMED. Check it out! @unisevilla https…,FALSE,0.0,NA,2017-02-03T07:27:44Z,FALSE,NA,827418276854644736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bdbio,4.0,TRUE,FALSE,NA,NA
"RT @ftmaestre: #AEETMED In my keynote talk today I will give an overview of the research we do at the @Maestrelab 11.30 am, Room C, Fac Bio…",FALSE,0.0,NA,2017-02-03T07:22:45Z,FALSE,NA,827417023680442370,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanjayism2008,3.0,TRUE,FALSE,NA,NA
"#AEETMED In my keynote talk today I will give an overview of the research we do at the @Maestrelab 11.30 am, Room C… https://t.co/uflJcIACe8",FALSE,12.0,NA,2017-02-03T07:09:28Z,TRUE,NA,827413678228115457,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ftmaestre,3.0,FALSE,FALSE,NA,NA
RT @RorroDew: #MEDECOS #AEETMED SP.11 evolutionary responses to climate change in Mediterranean plant populations https://t.co/e8Hgk60fqd,FALSE,0.0,NA,2017-02-03T06:23:34Z,FALSE,NA,827402130344419328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdApta_Lab,3.0,TRUE,FALSE,NA,NA
"⒈ #butm2017
⒉ #skolevalgamok
⒊ #edag17
⒋ #AEETMED
⒌ #baddk

2017/2/3 06:36 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T05:40:11Z,FALSE,NA,827391210201313280,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #butm2017
⒉ #skolevalgamok
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 06:11 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T05:20:14Z,FALSE,NA,827386191590797313,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #butm2017
⒉ #skolevalgamok
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 05:56 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T05:00:32Z,FALSE,NA,827381232379973633,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"Top Trends Denmark-Feb03 05:47 CET
#butm2017
#skolevalgamok
#edag17
Malibu
#AEETMED
#baddk
Copenhagen������
Dubai������

https://t.co/u6YJnUj3tY",FALSE,0.0,NA,2017-02-03T04:56:32Z,FALSE,NA,827380224648097796,NA,"<a href=""http://geohashtrend.com"" rel=""nofollow"">TwitterTrendsApp11</a>",GeoHashTrend,0.0,FALSE,FALSE,NA,NA
"⒈ #butm2017
⒉ #skolevalgamok
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 05:30 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T04:40:11Z,FALSE,NA,827376109649944577,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 05:16 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T04:20:10Z,FALSE,NA,827371073255596032,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 04:56 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T04:00:07Z,FALSE,NA,827366026203459584,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
#AEETMED night!! https://t.co/UngkvM4DxW,FALSE,1.0,NA,2017-02-03T03:42:46Z,FALSE,NA,827361662709686272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",merce_sc,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 04:36 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T03:40:09Z,FALSE,NA,827361004350697472,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 04:16 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T03:20:09Z,FALSE,NA,827355971190026240,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 03:56 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T03:00:06Z,FALSE,NA,827350923118678016,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"Top Trends Denmark-Feb03 03:52 CET
#skolevalg
#butm2017
#edag17
Malibu
#AEETMED
#nytitfag
Dubai
Copenhagen

https://t.co/u6YJnUAESy",FALSE,0.0,NA,2017-02-03T02:56:38Z,FALSE,NA,827350051928285185,NA,"<a href=""http://geohashtrend.com"" rel=""nofollow"">TwitterTrendsApp11</a>",GeoHashTrend,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 03:36 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T02:40:07Z,FALSE,NA,827345895259676672,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ #edag17
⒋ Malibu
⒌ #AEETMED

2017/2/3 03:16 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-03T02:20:05Z,FALSE,NA,827340853999853568,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 02:51 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T02:00:08Z,FALSE,827335833720025089,827335834873450496,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 02:36 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T01:40:06Z,FALSE,827330789591248896,827330790929227777,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 02:16 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T01:20:04Z,FALSE,827325750747426816,827325752085401600,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"RT @SusanaRodEche: At MEDECOS in Sevilla, great meeting for ecologists! @CFE_UC #AEETMED @xandrouva https://t.co/Y8C7aWs3Wz",FALSE,0.0,NA,2017-02-03T01:14:16Z,FALSE,NA,827324291679125504,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",rochoahueso,3.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 01:56 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T01:00:06Z,FALSE,827320723517566976,827320725660848128,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"Top Trends Denmark-Feb03 01:47 CET
#skolevalg������
#butm2017
#edag17������
Malibu
Ed Sheeran������
#AEETMED������
#nytitfag

https://t.co/u6YJnUAESy",FALSE,0.0,NA,2017-02-03T00:56:28Z,FALSE,NA,827319813026492416,NA,"<a href=""http://geohashtrend.com"" rel=""nofollow"">TwitterTrendsApp11</a>",GeoHashTrend,0.0,FALSE,FALSE,NA,NA
RT @ecolandlab: #AEETMED Elicerio Pérez Ferrandiz #CEAM presents results on vegetation regeneration potential after fire and variable clima…,FALSE,0.0,NA,2017-02-03T00:44:48Z,FALSE,NA,827316875579232257,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DANIELMOYA_AB,2.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 01:36 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T00:40:06Z,FALSE,827315692928004096,827315693989175297,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"RT @PatrigonD: Great talks today - M.Benito, M.Abdelaziz @scgm2014 J.Robledo, in #AEETMED about adaptation and evolution in the Mediterrane…",FALSE,0.0,NA,2017-02-03T00:27:01Z,FALSE,NA,827312401246781440,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",plant_ecology,8.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 01:16 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T00:20:08Z,FALSE,827310664448303105,827310665555550208,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"Fragmentación de hábitat tras la cena del #AEETMED tratando de ir ""juntos"" a algún bar. Veremos si la fiesta sufre especiación alopátrica.",FALSE,2.0,NA,2017-02-03T00:16:32Z,FALSE,NA,827309762987581440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OmarFWolf,0.0,FALSE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 00:56 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-03T00:00:09Z,FALSE,827305635842715649,827305637532954624,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
RT @dnietolugilde: Awesome summary from David Ackerly on response changes across multiple levels of biological organization at #AEETMED,FALSE,0.0,NA,2017-02-02T23:46:18Z,FALSE,NA,827302154142642176,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jcabellopi,4.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 00:36 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-02T23:40:08Z,FALSE,827300600379432960,827300601688055808,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
RT @ecolandlab: #AEETMED Elicerio Pérez Ferrandiz #CEAM presents results on vegetation regeneration potential after fire and variable clima…,FALSE,0.0,NA,2017-02-02T23:38:36Z,FALSE,NA,827300215648579586,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eli_Muro,2.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Herning

2017/2/3 00:16 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-02T23:20:08Z,FALSE,827295567504035842,827295568724582400,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"RT @DANIELMOYA_AB: Fire severity, pine  recruitment and ecosystem recovery: poster and oral presentation in #AEETMED https://t.co/BsSKZRB4zy",FALSE,0.0,NA,2017-02-02T23:14:37Z,FALSE,NA,827294179076296704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SEIF_Cuenca,5.0,TRUE,FALSE,NA,NA
"RT @FelixForest1: Great symposium on origin of Mediterranean climate at #AEETMED in Seville; 5 regions, 5 talks. https://t.co/DWSKnLUCY1",FALSE,0.0,NA,2017-02-02T23:14:09Z,FALSE,NA,827294064357863424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RoseNewton123,1.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Aarhus

2017/2/2 23:51 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-02T23:00:07Z,FALSE,827290528723054592,827290529977151488,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"Top Trends Denmark-Feb02 23:52 CET
#skolevalg
#butm2017
#edag17
Malibu
Ed Sheeran
#AEETMED
#nytitfag
Dubai

https://t.co/u6YJnUAESy",FALSE,0.0,NA,2017-02-02T22:56:27Z,FALSE,NA,827289608211857409,NA,"<a href=""http://geohashtrend.com"" rel=""nofollow"">TwitterTrendsApp11</a>",GeoHashTrend,0.0,FALSE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #Brøndby
⒏ Copenhagen
⒐ Dubai
⒑ Aarhus

2017/2/2 23:31 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-02T22:40:07Z,FALSE,827285496820748288,827285497940627456,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒍ #AEETMED
⒎ Beyoncé
⒏ #Brøndby
⒐ Copenhagen
⒑ Dubai

2017/2/2 23:11 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-02T22:20:08Z,FALSE,827280465178406915,827280466810015745,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"⒈ #skolevalg
⒉ #butm2017
⒊ Malibu
⒋ Ed Sheeran
⒌ #AEETMED

2017/2/2 22:56 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,NA,2017-02-02T22:00:10Z,FALSE,NA,827275441933135877,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
RT @AMacedaVeiga: Many PhD students @PhD_EBD from @ebdonana are also presenting their research at #AEETMED. Check it out! @unisevilla https…,FALSE,0.0,NA,2017-02-02T21:58:11Z,FALSE,NA,827274945730277380,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tinapiiii,4.0,TRUE,FALSE,NA,NA
RT @AMacedaVeiga: Many PhD students @PhD_EBD from @ebdonana are also presenting their research at #AEETMED. Check it out! @unisevilla https…,FALSE,0.0,NA,2017-02-02T21:52:45Z,FALSE,NA,827273576722026496,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",unisevilla,4.0,TRUE,FALSE,NA,NA
"⒍ #AEETMED
⒎ #dkenergi
⒏ Beyoncé
⒐ Copenhagen
⒑ Dubai

2017/2/2 22:32 CET #trndnl https://t.co/SLElpzOR2Z",FALSE,0.0,trendinaliaDK,2017-02-02T21:40:08Z,FALSE,827270401352871938,827270403017969664,814773839792062464,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Denmark</a>",trendinaliaDK,0.0,FALSE,FALSE,NA,NA
"RT @ftmaestre: We start #AEETMED with a very interesting talk by Miguel Verdú on phylogeny, facilitation &amp; regeneration niche. Now talking…",FALSE,0.0,NA,2017-02-02T21:35:22Z,FALSE,NA,827269204264972288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosepSardanyes,2.0,TRUE,FALSE,NA,NA
RT @ftmaestre: #AEETMED Miguel Verdú: More N is transferred from nurses to more phylogenetically distant species. Really cool findings!,FALSE,0.0,NA,2017-02-02T21:35:08Z,FALSE,NA,827269145607577600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosepSardanyes,1.0,TRUE,FALSE,NA,NA
RT @Maestrelab: The lab in action at #AEETMED Miguel Berdugo talking about the importance of biotic/abiotic assembly drivers in #global #dr…,FALSE,0.0,NA,2017-02-02T21:34:44Z,FALSE,NA,827269041945337857,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosepSardanyes,3.0,TRUE,FALSE,NA,NA
RT @Maestrelab: The lab in action at #AEETMED Yoann Pinguet testing the evironmental filtering concept for trait diversity in #global #dryl…,FALSE,0.0,NA,2017-02-02T21:33:43Z,FALSE,NA,827268786872995840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosepSardanyes,1.0,TRUE,FALSE,NA,NA
RT @ftmaestre: Indeed! He took us to a fascinating trip from plant-plant interactions to ecosystem functioning #AEETMED https://t.co/lwBXCY…,FALSE,0.0,NA,2017-02-02T21:32:56Z,FALSE,NA,827268592123015170,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosepSardanyes,1.0,TRUE,FALSE,NA,NA
Russian Octopus? Love straightforward translations. Dinner at #AEETMED 2017 meeting. Having fun with some folks aro… https://t.co/2YtCCqraGj,FALSE,9.0,NA,2017-02-02T21:26:00Z,TRUE,NA,827266844167790592,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eco_Godoy,1.0,FALSE,FALSE,NA,NA
